,time,acc,predicted
0,5671.0,598.805614,3395826.636994
1,4923.0,684.420797,3369403.583631
2,4152.0,208.976287,867669.543624
3,2977.0,31.98603,95222.41131
4,4170.0,342.759768,1429308.2325600001
5,3501.0,129.921819,454856.288319
6,5456.0,1154.178492,6297197.852352
7,3650.0,68.654273,250588.09645
8,3032.0,107.63982600000001,326363.952432
9,2337.0,33.391171,78035.166627
10,6256.0,1513.647715,9469380.10504
11,7229.0,2405.870128,17392035.155312
12,8093.0,1013.072922,8198799.157745999
13,5588.0,423.169262,2364669.836056
14,5970.0,989.9705290000002,5910124.058130001
15,6453.0,1496.993529,9660099.242637001
16,3699.0,86.514853,320018.441247
17,4704.0,751.325328,3534234.342912
18,3596.0,93.426059,335960.108164
19,2577.0,88.828565,228911.21200499998
20,5283.0,502.792683,2656253.744289
21,4920.0,572.259273,2815515.62316
22,4272.0,158.637313,677698.601136
23,4629.0,276.071283,1277933.9690069999
24,3333.0,202.57096900000002,675169.039677
25,1951.0,67.030092,130775.709492
26,4036.0,472.077136,1905303.320896
27,4937.0,626.73672,3094199.18664
28,4461.0,131.761022,587785.919142
29,5166.0,1030.970034,5325991.195644
30,12052.0,10694.833831,128894137.331212
31,3375.0,187.2328,631910.7
32,2745.0,127.22545200000002,349233.86574000004
33,5184.0,619.638507,3212206.020288
34,5095.0,264.763803,1348971.576285
35,4066.0,407.172326,1655562.6775159999
36,4618.0,101.636094,469355.482092
37,4689.0,312.035871,1463136.199119
38,2003.0,43.307671,86745.265013
39,4962.0,209.915143,1041598.939566
40,7008.0,494.402462,3464772.453696
41,4224.0,435.486493,1839494.946432
42,4651.0,359.499758,1672033.3744579998
43,4733.0,192.373563,910504.0736789999
44,2711.0,143.818355,389891.560405
45,6098.0,1574.850357,9603437.476986
46,6169.0,1259.151009,7767702.574521
47,6323.0,1513.996749,9573001.443927
48,6126.0,357.300344,2188821.907344
49,4406.0,393.052729,1731790.323974
50,3837.0,297.037544,1139733.056328
51,11408.0,7283.528149999999,83090489.1352
52,5151.0,908.4409840000001,4679379.508584
53,5905.0,1242.562196,7337329.76738
54,3957.0,147.214344,582527.159208
55,3256.0,268.863972,875421.092832
56,3239.0,183.715785,595055.427615
57,4365.0,366.127746,1598147.61129
58,2961.0,99.20448499999999,293744.480085
59,6785.0,1261.85792,8561705.9872
60,6034.0,1497.810959,9037791.326606
61,13135.0,8825.572309,115923892.27871498
62,5619.0,1081.301418,6075832.667742
63,2920.0,177.21327,517462.7484
64,5768.0,1064.204589,6138332.069352
65,3910.0,222.250407,868999.09137
66,8136.0,2296.062718,18680766.273648
67,4504.0,358.299862,1613782.5784480001
68,5540.0,463.035045,2565214.1493
69,6464.0,1311.7482429999998,8479140.642752
70,3826.0,274.861343,1051619.498318
71,2595.0,17.761211,46090.342545
72,4439.0,290.038317,1287480.089163
73,3939.0,93.128179,366831.89708100003
74,7065.0,729.188344,5151715.65036
75,6348.0,1405.4474430000002,8921780.368164001
76,4172.0,139.705218,582850.169496
77,3691.0,98.126713,362185.697683
78,3758.0,159.513397,599451.345926
79,9839.0,5356.387634,52701497.930925995
80,6944.0,728.507804,5058758.190975999
81,4809.0,347.934899,1673218.929291
82,3431.0,287.967377,988016.070487
83,2949.0,80.29937,236802.84212999998
84,4770.0,465.11097599999994,2218579.3555199997
85,8122.0,2269.733549,18434775.884978
86,6269.0,1088.740232,6825312.514408001
87,3713.0,300.471291,1115649.9034830001
88,7061.0,1066.342177,7529442.111797
89,4781.0,233.16298999999998,1114752.25519
90,3892.0,201.801658,785412.052936
91,2385.0,26.249097,62604.096345
92,4522.0,736.843265,3332005.2443299997
93,7515.0,2037.421826,15311225.02239
94,4574.0,342.4011,1566142.6313999998
95,3310.0,65.042573,215290.91663000002
96,3486.0,159.314896,555371.727456
97,5586.0,768.0387260000001,4290264.323436
98,7268.0,1883.000186,13685645.351848
99,5047.0,431.918737,2179893.865639
100,3530.0,66.977235,236429.63954999996
101,3818.0,178.779283,682579.302494
102,7056.0,1001.2393,7064744.5008
103,7668.0,1036.831792,7950426.181055999
104,3939.0,375.337705,1478455.2199950002
105,3359.0,119.64516700000001,401888.11595300003
106,5314.0,833.0729360000001,4426949.581904001
107,3622.0,176.074354,637741.310188
108,2710.0,52.242644,141577.56524
109,8638.0,3752.073402,32410410.046476
110,5418.0,697.31998,3778079.65164
111,4070.0,276.014621,1123379.5074699998
112,4717.0,652.297441,3076887.0291970004
113,3608.0,113.112229,408108.922232
114,5016.0,570.150024,2859872.520384
115,6904.0,1758.761673,12142490.590392
116,6981.0,1975.54798,13791300.44838
117,2620.0,24.910953,65266.69686
118,3568.0,179.387091,640053.140688
119,4717.0,139.724659,659081.216503
120,4630.0,379.994537,1759374.7063099998
121,6684.0,814.076628,5441288.181552
122,3417.0,75.647326,258486.91294200002
123,2520.0,59.077294,148874.78088
124,2052.0,39.918923,81913.629996
125,3943.0,277.624161,1094672.066823
126,7535.0,2467.8656280000005,18595367.506980002
127,2266.0,104.670147,237182.553102
128,2888.0,34.219991,98827.334008
129,4127.0,111.532644,460295.221788
130,6253.0,1511.880358,9453787.878573999
131,3429.0,134.80737,462254.47173
132,4088.0,386.520994,1580097.823472
133,3521.0,234.04650999999998,824077.76171
134,2842.0,74.162118,210768.739356
135,5507.0,880.452849,4848653.839443
136,7760.0,2466.862421,19142852.38696
137,7761.0,3137.14945,24347416.881449997
138,5664.0,913.6298280000001,5174799.345792
139,3840.0,137.074424,526365.78816
140,4042.0,469.65397,1898341.34674
141,6757.0,1806.44191,12206127.98587
142,6680.0,1447.547171,9669615.10228
143,4680.0,332.831657,1557652.15476
144,3330.0,230.381133,767169.17289
145,3312.0,168.100498,556748.849376
146,4425.0,603.415118,2670111.89715
147,1903.0,45.785677,87130.143331
148,9866.0,3138.101176,30960506.202416003
149,3889.0,393.094306,1528743.756034
150,5826.0,312.4698,1820449.0548
151,6667.0,1482.308811,9882552.842937
152,4829.0,181.648668,877181.417772
153,3417.0,88.334986,301840.647162
154,5432.0,403.071023,2189481.796936
155,6908.0,926.517289,6400381.432412
156,3728.0,134.927754,503010.666912
157,7447.0,1522.288847,11336485.043609
158,2720.0,21.98511,59799.4992
159,3711.0,221.45208,821808.66888
160,9034.0,3487.03842,31501905.08628
161,10262.0,5139.365348,52740167.201176
162,7086.0,2276.891563,16134053.615418
163,5058.0,571.588264,2891093.439312
164,4559.0,527.615911,2405400.938249
165,5144.0,776.686579,3995275.762376
166,1728.0,35.204616,60833.576448
167,8037.0,2579.395894,20730604.800078
168,5463.0,662.72397,3620461.04811
169,4146.0,92.260565,382512.30249
170,2807.0,20.995108,58933.268156
171,3009.0,149.061292,448525.42762800003
172,6751.0,1023.653851,6910687.148101
173,1656.0,49.278319,81604.89626400001
174,5266.0,506.905677,2669365.295082
175,5106.0,800.061173,4085112.349338
176,2815.0,56.858599,160056.956185
177,10172.0,2790.219566,28382113.425352003
178,3283.0,116.521346,382539.578918
179,2614.0,56.307284,147187.240376
180,1776.0,20.865019,37056.273744
181,5363.0,783.573173,4202302.926799
182,4486.0,433.081023,1942801.469178
183,4341.0,583.112515,2531291.427615
184,2605.0,12.802046,33349.32983
185,5362.0,907.33433,4865126.67746
186,6072.0,669.828563,4067199.0345360003
187,2424.0,92.321855,223788.17652
188,1122.0,11.699949,13127.342778
189,4801.0,284.085243,1363893.251643
190,9727.0,4889.508423,47560248.430521004
191,4542.0,471.490628,2141510.432376
192,3493.0,346.554202,1210513.8275859999
193,4935.0,639.986115,3158331.477525
194,4362.0,127.760516,557291.370792
195,6529.0,793.3155269999999,5179557.075782999
196,3160.0,123.74475299999999,391033.41948
197,5781.0,1053.038395,6087614.961495
198,5033.0,659.503952,3319283.390416
199,6130.0,1326.009783,8128439.96979
200,4651.0,666.888642,3101699.073942
201,2100.0,94.147514,197709.7794
202,7987.0,2684.953039,21444719.922493
203,3560.0,81.129466,288820.89895999996
204,8791.0,3753.986324,33001293.774284
205,4866.0,226.00019700000001,1099716.958602
206,6295.0,224.64302100000003,1414127.8171950001
207,3364.0,64.401621,216647.05304400003
208,3226.0,277.237382,894367.7943320001
209,5824.0,834.2274299999999,4858540.55232
210,7296.0,2374.417979,17323753.574784
211,1418.0,15.500571,21979.809678
212,1476.0,40.183729,59311.184004
213,2681.0,171.665849,460236.141169
214,4185.0,129.076856,540186.6423599999
215,6566.0,715.5374419999999,4698218.844172
216,2007.0,19.752685,39643.638795
217,2186.0,68.441594,149613.32448399998
218,11903.0,4950.600149,58926993.573547
219,6210.0,1518.3521410000003,9428966.795610001
220,5803.0,668.721398,3880590.272594
221,3848.0,409.708163,1576557.011224
222,4543.0,221.194394,1004886.1319419999
223,3704.0,107.578264,398469.889856
224,5386.0,597.462908,3217935.222488
225,2231.0,43.617335,97310.274385
226,7050.0,1925.511966,13574859.3603
227,3227.0,190.108372,613479.716444
228,5317.0,780.385273,4149308.496541
229,5192.0,351.190448,1823380.806016
230,3005.0,195.093256,586255.23428
231,1722.0,28.427392000000005,48951.969024000005
232,1421.0,16.675754,23696.246434
233,6100.0,805.123384,4911252.6424
234,6660.0,278.89374,1857432.3084
235,4218.0,257.977693,1088149.9090739999
236,7124.0,1998.708485,14238799.247140002
237,4443.0,78.26871,347747.87853
238,2292.0,69.621206,159571.804152
239,6442.0,1580.720823,10183003.541766
240,5351.0,956.062613,5115891.042163
241,2615.0,162.125092,423957.11558
242,2217.0,62.730133,139072.704861
243,2798.0,36.55628,102284.47144000001
244,3377.0,252.415956,852408.683412
245,3960.0,84.21655,333497.538
246,3510.0,130.16149,456866.82989999995
247,3188.0,295.14152,940911.16576
248,4081.0,106.573658,434927.098298
249,3244.0,175.703873,569983.3640119999
250,4675.0,283.652591,1326075.8629249998
251,2768.0,121.526742,336386.021856
252,4050.0,146.04505,591482.4525
253,3775.0,118.906889,448873.50597500004
254,6509.0,1666.346372,10846248.535348
255,4505.0,525.015886,2365196.56643
256,8373.0,950.620284,7959543.637932
257,1155.0,16.083296,18576.20688
258,4953.0,568.144785,2814021.1201049997
259,10324.0,7452.839984,76943119.994816
260,11433.0,8869.493933,101404924.135989
261,4666.0,539.010805,2515024.41613
262,5784.0,1201.339135,6948545.55684
263,7031.0,494.416443,3476242.010733
264,4194.0,316.934919,1329225.050286
265,2196.0,48.018395,105448.39542
266,4246.0,128.416916,545258.225336
267,9112.0,2986.671054,27214546.644047998
268,5061.0,668.445464,3383002.4933040002
269,7544.0,1431.146303,10796567.709832
270,3663.0,35.861519,131360.74409700002
271,6354.0,1518.6123829999997,9649263.081581999
272,3115.0,81.768811,254709.846265
273,7780.0,2517.969217,19589800.50826
274,7715.0,2798.621086,21591361.67849
