,time,acc,predicted
0,30714.0,19.077248,585938.595072
1,23385.0,15.514978,362817.76052999997
2,18431.0,6.787572,125101.73953199999
3,19748.0,8.543839,168723.732572
4,7992.0,3.265154,26095.110768
5,13151.0,4.975142,65428.092442
6,15436.0,7.282816,112417.547776
7,40291.0,39.229484,1580595.1398439999
8,31659.0,19.312227,611405.794593
9,31534.0,19.523721,615661.0180139999
10,26045.0,17.115374,445769.91582999995
11,37050.0,32.211136,1193422.5888
12,35524.0,25.290588,898422.848112
13,23333.0,15.463443,360808.515519
14,26821.0,18.918449,507411.720629
15,34147.0,28.060833,958193.2644509999
16,71230.0,166.752559,11877784.77757
17,22215.0,12.053797,267775.100355
18,29667.0,17.154496,508922.4328320001
19,39761.0,28.959165000000002,1151445.359565
20,21199.0,10.385664,220165.691136
21,25441.0,10.51923,267619.73043
22,21969.0,11.042683,242596.702827
23,18216.0,7.986744,145486.528704
24,38126.0,35.139135,1339714.6610100002
25,13509.0,4.832336,65280.027023999995
26,33496.0,21.052172,705163.553312
27,17627.0,8.92688,157354.11376
28,33181.0,20.239186,671556.430666
29,10855.0,4.160881,45166.363255
30,24749.0,15.722123999999999,389106.846876
31,32382.0,17.022127,551210.516514
32,19212.0,11.195505,215088.04206
33,6133.0,2.344478,14378.683574
34,19329.0,9.313868,180027.75457199998
35,13869.0,7.108133,98582.696577
36,16038.0,7.115551,114119.206938
37,13969.0,6.215396,86822.866724
38,29529.0,19.550726,577313.388054
39,19298.0,10.133156,195549.644488
40,40085.0,33.345721,1336663.2262849999
41,33050.0,16.251771,537121.0315500001
42,68110.0,94.328137,6424689.411069999
43,24278.0,13.442925,326367.33315
44,26519.0,12.608924,334376.055556
45,41629.0,40.110172,1669746.350188
46,34766.0,24.968161,868043.085326
47,18678.0,9.227655,172354.14009
48,15858.0,9.193035,145783.14903
49,44380.0,49.459918,2195031.16084
50,30701.0,25.487402,782488.7288019999
51,28371.0,12.356364,350562.403044
52,20952.0,7.06508,148027.55616
53,40019.0,25.280037,1011681.800703
54,14379.0,5.6439129999999995,81153.825027
55,21866.0,11.687023,255548.444918
56,21734.0,12.648031,274892.305754
57,9882.0,4.354763,43033.767966
58,16772.0,3.827771,64199.375212
59,37847.0,28.053886000000002,1061755.423442
60,44053.0,57.75606599999999,2544327.9754979997
61,43966.0,38.954866,1712689.638556
62,35084.0,18.947161,664742.196524
63,63588.0,102.941363,6545835.390443999
64,5271.0,2.023118,10663.854978000001
65,24605.0,15.399917999999998,378914.98238999996
66,29822.0,18.577601,554021.217022
67,31805.0,20.825787,662364.1555349999
68,43616.0,42.927813,1872339.491808
69,50944.0,62.585914,3188376.8028160003
70,49026.0,31.478604,1543270.039704
71,16796.0,9.602844,161289.367824
72,18399.0,11.373962,209269.52683800002
73,20788.0,12.631767,262589.172396
74,21098.0,11.111386,234428.021828
75,6144.0,2.472511,15191.107584
76,23087.0,9.925846,229158.006602
77,26341.0,14.123502,372027.166182
78,9290.0,4.358144,40487.15776
79,37738.0,33.594181,1267777.202578
80,10572.0,4.071416,43043.009952
81,18556.0,9.183783,170414.277348
82,56031.0,78.617651,4405025.603181
83,24681.0,15.295999,377520.551319
84,26916.0,15.755248,424068.255168
85,29236.0,13.551312,396186.157632
86,39603.0,26.37949,1044706.94247
87,19794.0,7.815546000000001,154700.91752400002
88,10848.0,2.902726,31488.771647999998
89,42901.0,43.965317,1886156.064617
90,47280.0,37.646219,1779913.23432
91,29021.0,27.448852,796593.133892
92,38949.0,21.061528,820325.454072
93,22297.0,15.474796,345041.526412
