,time,acc,predicted
0,717.0,1.578025,1131.443925
1,30444.0,419.047728,12757489.031232
2,44743.0,1557.8496479999997,69702866.80046399
3,47438.0,2073.950001,98384040.147438
4,18661.0,109.89376,2050727.45536
5,17465.0,67.115686,1172175.45599
6,2106.0,3.07584,6477.71904
7,16976.0,48.803891,828494.853616
8,4172.0,5.447915,22728.70138
9,25074.0,307.652657,7714082.7216179995
10,36311.0,596.670445,21665700.528395
11,6835.0,18.352593,125439.97315499999
12,31425.0,725.55641,22800610.18425
13,4099.0,4.265564,17484.546836
14,29792.0,407.463345,12139147.97424
15,18218.0,128.343968,2338170.4090239997
16,32723.0,728.397328,23835345.764144
17,56607.0,4294.081926,243075095.585082
18,16950.0,57.759289,979019.9485500001
19,28844.0,383.972125,11075291.9735
20,20448.0,134.049894,2741052.232512
21,19951.0,232.81316300000003,4644855.415013
22,13246.0,64.054389,848464.436694
23,31189.0,492.912621,15373451.736369
24,29573.0,280.553974,8296822.673102
25,28690.0,507.999186,14574496.64634
26,29154.0,458.13338400000004,13356420.677136
27,56091.0,2958.723641,165957767.747331
28,7859.0,20.839371,163776.616689
29,25146.0,251.018421,6312109.214466
30,20927.0,138.380967,2895898.496409
31,8823.0,45.257121,399303.578583
32,9504.0,14.739539,140084.578656
33,38630.0,1114.384717,43048681.617709994
34,27099.0,234.331318,6350144.386482
35,3740.0,4.515506,16887.99244
36,28313.0,277.416699,7854498.998787
37,21101.0,80.579962,1700317.778162
38,29656.0,299.712415,8888271.37924
39,28455.0,370.490788,10542315.37254
40,63741.0,5372.760601,342465133.468341
41,27884.0,293.283224,8177909.418016001
42,14025.0,49.113794000000006,688820.96085
43,28306.0,265.031836,7501991.149816
44,9175.0,14.855817,136302.120975
45,18232.0,99.671573,1817212.118936
46,26182.0,625.142925,16367492.06235
47,22108.0,242.144987,5353341.372595999
48,18865.0,66.392998,1252503.90727
49,35384.0,679.386207,24039401.548488002
50,32896.0,763.861735,25127995.63456
51,21670.0,268.374994,5815686.11998
52,16520.0,142.847875,2359846.895
53,9983.0,16.28116,162534.82027999999
54,17892.0,75.549081,1351724.157252
55,16251.0,50.569758,821809.137258
56,22623.0,219.51043099999998,4965984.480513
57,33638.0,773.480713,26018344.223894
58,18253.0,128.446799,2344539.4221469997
59,47659.0,2262.861804,107845730.716836
60,21618.0,373.272678,8069408.753004
61,14941.0,75.713059,1131228.814519
62,15768.0,89.233684,1407036.7293119999
63,27092.0,290.247179,7863376.573468001
64,18707.0,119.25954400000002,2230988.2896080003
65,39315.0,1140.416415,44835471.355725
66,22225.0,230.49573,5122767.59925
67,4949.0,7.58965,37561.17785
68,38534.0,1612.037072,62118236.532448
69,6175.0,7.291003999999999,45021.9497
70,19780.0,170.20935,3366740.943
71,15523.0,45.365418,704207.3836139999
72,30299.0,451.958566,13693892.591234
73,23971.0,315.896243,7572348.840953001
74,18706.0,115.31704599999999,2157120.662476
75,25095.0,305.890547,7676323.276965001
76,8817.0,12.594507,111045.768219
77,27427.0,334.028579,9161401.836233
78,16170.0,121.102915,1958234.13555
79,17225.0,106.291247,1830866.729575
80,22411.0,174.986845,3921630.183295
81,19332.0,122.63249499999999,2370731.39334
82,24102.0,404.591335,9751460.35617
83,51109.0,6216.354249,317711649.312141
84,37273.0,738.646019,27531553.066187
85,4757.0,5.651084,26882.206588
86,27684.0,317.043647,8777036.323548
87,17075.0,117.769845,2010920.103375
88,11317.0,36.847737,417005.83962900005
89,9046.0,28.549485,258258.64131
90,78759.0,17555.77561,1382675331.26799
91,26867.0,422.119387,11341081.570529
92,13472.0,29.759353,400918.003616
93,29400.0,445.595951,13100520.9594
94,7323.0,15.132801,110817.50172300001
95,17549.0,85.225055,1495614.4901949998
96,13063.0,43.863777999999996,572992.532014
97,3097.0,5.184035,16054.956395
98,5448.0,7.709719999999999,42002.55456
99,18118.0,102.230146,1852205.785228
100,29789.0,332.905402,9916919.020178
101,11176.0,44.927315,502107.67244
102,5345.0,6.658946,35592.06637
103,23405.0,291.767181,6828810.871305
104,55404.0,3128.5817870000005,173335945.32694802
105,40547.0,973.870751,39487537.340797
106,27166.0,298.24571,8102142.9578599995
107,8500.0,17.370252,147647.142
108,28197.0,313.229139,8832122.032382999
109,8808.0,17.919937,157838.805096
110,8714.0,34.39565,299723.6941
111,42523.0,2012.0866420000002,85559960.277766
112,29311.0,850.563954,24930880.055694
113,29288.0,581.7918980000001,17039521.108624
114,25308.0,295.794711,7485972.545988
115,28105.0,206.07571,5791757.82955
116,20311.0,177.171308,3598526.436788
117,22242.0,134.995944,3002579.786448
118,5580.0,9.778098,54561.78684
119,21621.0,128.712635,2782895.881335
120,21661.0,157.947744,3421306.082784
121,8235.0,15.883815,130803.216525
122,60430.0,4439.851995,268300256.05785
123,47714.0,2483.98305,118520767.24769999
124,18270.0,82.727022,1511422.69194
125,54465.0,2893.062345,157570640.620425
126,28698.0,247.196879,7094056.033542
127,35252.0,642.553528,22651296.969056003
128,14861.0,100.859992,1498880.3411120002
129,21921.0,146.434847,3209998.281087
130,17629.0,188.896393,3330054.512197
131,10625.0,25.300659000000003,268819.501875
132,40866.0,886.7699610000001,36238741.226226
133,12623.0,25.913958,327111.891834
134,22244.0,188.232985,4187054.5183400004
135,12198.0,52.773764,643734.373272
136,23146.0,133.705197,3094740.489762
137,19343.0,194.04088,3753332.74184
138,58114.0,4307.350411,250317361.78485402
139,21351.0,165.305896,3529446.1854959996
140,28534.0,234.429562,6689213.122108
141,22356.0,245.76859500000003,5494402.70982
142,16316.0,73.2184,1194631.4144000001
143,58737.0,3451.820927,202749605.78919902
144,61292.0,4315.378809,264498197.96122798
145,40433.0,1269.735557,51339217.776181
146,28928.0,281.843921,8153180.946688001
147,29460.0,341.739382,10067642.19372
148,47679.0,3014.576606,143731997.997474
149,8939.0,25.897827,231500.675553
150,48791.0,3397.937667,165788776.710597
151,20771.0,179.847766,3735617.947586
152,35032.0,851.644209,29834799.929688003
153,41703.0,1246.803572,51995449.363116
154,35644.0,645.040841,22991835.736604
155,9731.0,38.370177,373380.19238699996
156,37711.0,929.779596,35062918.344756
157,80426.0,11452.297082,921062445.1169319
158,26525.0,265.476739,7041770.501975
159,8826.0,13.348102,117810.34825200001
160,16312.0,161.75817,2638599.26904
161,9096.0,19.904521,181051.523016
162,9067.0,21.945461,198979.494887
163,9628.0,41.918247,403588.882116
164,27550.0,352.483897,9710931.36235
165,24586.0,269.868083,6634976.688638001
166,17251.0,74.875347,1291674.611097
167,17311.0,126.27422100000001,2185933.039731
168,14366.0,69.178098,993812.555868
169,33026.0,378.583417,12503095.929842
