,time,acc,predicted
0,15296.0,14792.708095,226269263.02112
1,19834.0,15314.252826,303742890.550884
2,43793.0,377206.566637,16519007172.734142
3,14156.0,3094.103406,43800127.815336004
4,7365.0,218.991653,1612873.524345
5,13680.0,7646.886,104609400.48
6,25819.0,61001.087609,1574987080.976771
7,6714.0,1224.917845,8224098.41133
8,28944.0,94418.078826,2732836873.539744
9,17952.0,11627.903357,208744121.06486398
10,19808.0,11879.977454,235318593.40883198
11,20108.0,17765.326308,357225181.401264
12,32222.0,89286.5598,2876991529.8756
13,10522.0,1517.128399,15963225.014278
14,25806.0,30842.847626,795930525.836556
15,3551.0,125.368092,445182.094692
16,32575.0,58461.611936,1904387008.8152
17,7638.0,1848.419666,14118229.408908
18,16442.0,25245.802488,415091484.50769603
19,42787.0,369740.879822,15820103024.943914
20,16406.0,10535.98892,172853434.22152
21,5796.0,403.180575,2336834.6127
22,1962.0,35.992455,70617.19671
23,7621.0,461.24803,3515171.23663
24,8768.0,402.414342,3528368.9506559996
25,4980.0,143.833396,716290.31208
26,11686.0,3778.715168,44158065.453248
27,41604.0,162358.782569,6754774790.000676
28,4479.0,255.36125099999998,1143763.043229
29,8604.0,2204.995303,18971779.587012
30,42963.0,263728.19107,11330554272.94041
31,16811.0,5826.064689,97941973.486779
32,9258.0,3742.4798659999997,34647878.599428
33,8736.0,889.953653,7774635.112608001
34,22473.0,68043.712365,1529146347.978645
35,10003.0,2213.365368,22140293.776104003
36,22005.0,24143.574673,531279360.679365
37,6947.0,210.90315500000003,1465144.217785
38,9133.0,1717.441608,15685394.205864001
39,17551.0,9353.903924,164170367.77012402
40,17016.0,23898.705695,406660376.10612
41,19771.0,14216.816968,281080688.274328
42,38424.0,144875.449279,5566694263.096295
43,40413.0,129756.743331,5243859268.235703
44,10166.0,2530.381512,25723858.450992
45,22929.0,53611.681304,1229262240.619416
46,15854.0,16944.750647,268642076.757538
47,8330.0,558.105307,4649017.20731
48,47839.0,760593.3691520002,36386026186.86253
49,7879.0,803.98132,6334568.82028
50,15394.0,4725.479473,72744031.00736201
51,27418.0,38640.108589,1059434497.293202
52,20933.0,15315.671972999999,320602961.410809
53,14317.0,3738.016858,53517187.355986
54,4887.0,168.633485,824111.841195
55,12217.0,9884.402367,120757743.71763901
56,13194.0,4872.944562,64293630.551028
57,17823.0,11210.081369,199797280.239687
58,20289.0,17308.892688,351180123.746832
59,9432.0,3965.809581,37405515.967992
60,13290.0,10804.609213999998,143593256.45406
61,36427.0,230756.907988,8405781887.278875
62,15042.0,5735.748182,86277124.15364401
63,4861.0,572.115502,2781053.455222
64,6959.0,934.359069,6502204.761171
65,20307.0,19107.408656,388014147.577392
66,13235.0,6321.6630399999995,83667210.3344
67,17528.0,7466.024646,130864479.995088
68,7683.0,1428.01974,10971475.662419999
69,48174.0,290817.263831,14009830867.794596
70,8461.0,1761.370427,14902955.182847
71,4439.0,280.256742,1244059.677738
72,9559.0,715.827902,6842598.915218
73,3586.0,112.422555,403147.28223
74,7842.0,2007.293971,15741199.320582
75,4668.0,138.616985,647064.08598
76,12899.0,6007.254938,77487581.445262
77,9019.0,1182.793201,10667611.879819
78,28122.0,51231.768784,1440739801.743648
79,25816.0,65890.022857,1701016830.076312
80,11945.0,4942.631165,59039729.265925
81,8254.0,2063.086792,17028718.381168
82,11473.0,2246.823172,25777802.252356
83,7957.0,851.413603,6774698.039071
84,45022.0,254643.089754,11464541186.904587
85,7004.0,509.332816,3567367.0432639997
86,9786.0,2020.206602,19769741.807172
87,23813.0,19893.558669,473725312.584897
88,15266.0,5149.373968,78610342.995488
