,time,acc,predicted
0,65944.0,44.162795,2912271.35348
1,36956.0,15.663917,578875.716652
2,12158.0,3.5799000000000003,43524.4242
3,82876.0,96.381373,7987702.668748
4,9781.0,2.728168,26684.211208
5,18449.0,6.337687,116923.987463
6,114944.0,228.679029,26285282.309376
7,24758.0,9.053033,224134.99101399997
8,96529.0,145.24452,14020308.27108
9,63912.0,66.060113,4222033.942056
10,11888.0,2.862826,34033.275488
11,46750.0,37.753681,1764984.58675
12,28122.0,13.323975,374696.82495000004
13,40822.0,20.962432,855728.399104
14,61537.0,30.502382,1877025.081134
15,62904.0,42.941787,2701210.169448
16,69782.0,65.64049,4580524.67318
17,61719.0,29.333814000000004,1810453.6662660001
18,13358.0,2.5486470000000003,34044.826626
19,19930.0,6.937133,138257.06069
20,57494.0,35.622119,2048058.1097859999
21,45204.0,24.470263,1106153.768652
22,53123.0,28.137751,1494761.746373
23,25186.0,8.037883,202442.12123800002
24,39509.0,12.025293,475107.301137
25,21756.0,6.636396000000001,144381.43137600002
26,60787.0,48.95974600000001,2976116.0801020004
27,51592.0,30.964908000000005,1597541.5335360002
28,34749.0,10.865628,377569.707372
29,49147.0,21.504132,1056863.575404
30,30855.0,8.686135,268010.695425
31,48718.0,20.375473,992652.293614
32,40590.0,17.773299,721418.2064100001
33,8657.0,2.230179,19306.659603
34,66150.0,68.568903,4535832.93345
35,72271.0,74.658371,5395635.1305410005
36,55341.0,41.522409,2297891.636469
37,16276.0,3.79594,61782.71944
38,70922.0,60.125051000000006,4264188.867022
39,65205.0,42.759568,2788137.63144
40,6882.0,2.159966,14864.886011999999
41,67460.0,56.202236,3791402.84056
42,26517.0,7.71121,204478.15557
43,60970.0,34.946575,2130692.6777500003
44,45525.0,23.309223999999997,1061152.4226
45,72632.0,68.483916,4974123.786912
46,39491.0,17.074144,674275.020704
47,9578.0,3.4227500000000006,32783.099500000004
48,36664.0,19.236854,705300.0150560001
49,77570.0,67.326917,5222548.95169
50,80310.0,109.50936699999998,8794697.26377
51,55216.0,25.02472,1381764.93952
52,14672.0,3.281511,48146.329392
53,12392.0,3.119828,38660.908576
54,32588.0,14.239998,464053.054824
55,39711.0,13.086595,519681.774045
56,69910.0,61.777435,4318860.48085
57,42075.0,20.063524,844172.7723000001
58,63784.0,32.915075,2099455.1438
59,69822.0,60.70603299999999,4238616.6361259995
60,80974.0,88.615066,7175516.354284
61,28830.0,8.851406,255186.03498000003
62,38670.0,16.957576,655749.46392
63,56402.0,27.94416,1576106.51232
64,45211.0,28.000457,1265928.661427
65,35531.0,14.848257999999998,527573.454998
66,22030.0,6.3135200000000005,139086.8456
67,46319.0,24.111387,1116815.334453
68,13060.0,3.829447,50012.57782
69,6265.0,1.816071,11377.684815
70,29946.0,7.82247,234251.68662
71,6240.0,2.58024,16100.6976
72,63019.0,71.352941,4496590.988879
73,25831.0,6.318124,163203.461044
74,86437.0,101.748669,8794849.702353
75,47295.0,25.847468000000003,1222455.99906
76,71745.0,105.711949,7584303.781005001
77,39912.0,13.816357999999997,551438.4804959999
78,61826.0,38.15909,2359223.89834
79,66793.0,59.027041,3942593.1495129997
80,38829.0,24.884954,966257.878866
81,94496.0,137.522198,12995297.622208001
82,51814.0,31.156096,1614321.958144
83,101802.0,172.954503,17607114.314406
84,46650.0,29.827375,1391447.04375
85,14542.0,4.70187,68374.59354
86,26273.0,7.255969,190636.07353700002
87,89413.0,103.975046,9296720.787998
88,12704.0,2.54403,32319.357119999997
89,24093.0,9.478653,228369.18672899998
90,62529.0,36.945289,2310151.975881
91,34922.0,15.35545,536243.0249
92,87353.0,128.985897,11267305.060641
93,46670.0,20.883981,974655.3932699999
94,33489.0,9.953236,333323.92040400003
95,8215.0,1.902122,15625.93223
96,34085.0,9.424881,321247.06888499996
97,95848.0,152.423209,14609459.736232001
98,6738.0,2.208034,14877.733092
99,73579.0,59.57009699999999,4383108.1671629995
100,22550.0,8.534621,192455.70354999998
101,39603.0,13.614067,539157.895401
102,94007.0,125.06952700000001,11757411.024689
103,68641.0,43.504245,2986174.8810449997
104,29124.0,10.743829,312903.275796
105,74821.0,73.978208,5535123.500767999
106,28818.0,10.354286,298389.813948
107,73758.0,74.631566,5504675.045028
108,57515.0,30.469047,1752427.238205
109,47317.0,32.303397,1528499.835849
110,30795.0,8.307279,255822.65680499998
111,45417.0,20.905495,949464.8664149999
112,31201.0,13.694415,427279.442415
113,35593.0,11.75913,418542.71409
114,36550.0,17.498056,639553.9467999999
115,38175.0,15.497437,591614.657475
116,30859.0,10.112865,312072.901035
117,74143.0,74.871561,5551202.147223
118,62582.0,67.877531,4247911.645042
119,44355.0,24.566014,1089625.55097
120,39176.0,10.122357,396553.457832
121,49992.0,27.717529000000003,1385654.709768
122,72791.0,58.57866200000001,4263999.3856420005
123,67348.0,61.331215,4130534.66782
124,65505.0,48.945242,3206158.0772100003
125,76827.0,75.969767,5836529.289309001
126,20787.0,3.6211610000000003,75273.073707
127,69890.0,52.200119,3648266.31691
128,27145.0,6.300787,171034.863115
129,30986.0,10.206521000000002,316259.25970600004
130,81052.0,94.000663,7618941.737476001
131,86193.0,76.639228,6605764.979004
132,36852.0,20.785859,766000.475868
133,18495.0,7.662946000000001,141726.18627
134,43891.0,24.191333999999998,1061781.840594
135,87602.0,95.040118,8325704.417036001
136,70580.0,68.167241,4811243.86978
137,61008.0,43.41648800000001,2648753.0999040003
138,69870.0,88.248373,6165913.82151
139,86547.0,87.081949,7536681.440102999
140,89901.0,111.994742,10068439.300542
141,65923.0,46.513165,3066287.376295
142,78310.0,95.653331,7490612.350609999
143,110263.0,182.16192099999998,20085719.895223
144,73837.0,69.082757,5100863.528609
145,39463.0,16.553709,653259.0182670001
146,64033.0,40.345238,2583426.6248540003
147,50940.0,26.15885,1332531.8190000001
148,23424.0,4.567781,106995.702144
149,39548.0,28.909936,1143330.148928
150,19153.0,5.749829,110126.474837
151,48172.0,17.711539,853200.256708
152,33471.0,14.587559,488260.187289
153,25052.0,4.462295,111789.41434
154,103828.0,225.433351,23406293.967628
155,59918.0,40.557297,2430112.121646
156,58642.0,35.357446,2073431.3483320002
157,42818.0,29.032844,1243128.314392
158,35824.0,12.902385,462215.04024
159,82215.0,104.189898,8565972.46407
160,83930.0,131.683407,11052188.34951
161,35136.0,14.104809,495586.56902399997
162,104504.0,141.95344,14834702.29376
163,11224.0,2.213271,24841.753704000002
164,25132.0,6.513787,163704.49488399999
165,44479.0,17.936896,797815.197184
166,93630.0,119.881127,11224469.92101
