,time,acc,predicted
0,12397.0,25.983054,322111.920438
1,61243.0,5263.715619,322365735.654417
2,14379.0,66.736496,959604.075984
3,27183.0,310.330288,8435708.218704
4,70452.0,3744.440603,263803329.362556
5,25416.0,218.196702,5545687.378032
6,126982.0,54200.48208,6882485615.48256
7,20301.0,165.357987,3356932.4940870004
8,50820.0,2801.045572,142349135.96904
9,26047.0,364.698572,9499303.704884
10,9911.0,31.911451,316274.390861
11,48711.0,3075.746984,149822711.33762398
12,51754.0,1259.924772,65206146.650088005
13,17413.0,152.36574,2653144.63062
14,7398.0,26.594943,196749.388314
15,84033.0,6780.81681,569812378.99473
16,21004.0,116.662659,2450382.4896360002
17,24336.0,377.392329,9184219.718544
18,27474.0,500.088934,13739443.372716
19,4832.0,7.884349,38097.174368
20,9174.0,17.454446,160127.087604
21,48360.0,1061.042846,51312032.032560006
22,16214.0,58.317078,945553.102692
23,45403.0,1357.583881,61638380.949043
24,70012.0,4256.178868,297983594.906416
25,18108.0,59.631427,1079805.880116
26,21798.0,148.436315,3235614.7943700003
27,97706.0,20943.471326,2046302809.378156
28,20748.0,252.912736,5247433.446528
29,52152.0,1455.380478,75901002.688656
30,51477.0,1805.01329,92916669.12933001
31,12680.0,61.623916,781391.25488
32,58620.0,5083.122436,297972637.19832
33,66231.0,6666.49883,441528884.00973004
34,29622.0,261.586894,7748726.974067999
35,62574.0,2575.14543,161137150.13682
36,18010.0,75.785487,1364896.62087
37,20966.0,310.912769,6518597.1148540005
38,8849.0,36.864999,326218.376151
39,12643.0,29.67609,375194.80587
40,105524.0,31294.580934000005,3302329358.4794164
41,19729.0,92.964625,1834099.086625
42,23684.0,263.309545,6236223.263780001
43,39287.0,1028.033974,40388370.736538
44,44406.0,1017.8795249999998,45199958.187149994
45,17013.0,126.061623,2144686.392099
46,43470.0,879.9649979999999,38252078.46306
47,29901.0,272.270446,8141158.605846
48,38336.0,694.584233,26627581.156288
49,28726.0,456.09292600000003,13101725.392276
50,40541.0,887.057967,35962217.040147
51,26275.0,160.727696,4223120.212400001
52,23604.0,178.794639,4220268.658956
53,5242.0,9.116605,47789.24341
54,20772.0,238.70342100000002,4958347.461012
55,15063.0,72.418295,1090836.777585
56,12500.0,76.168955,952111.9375
57,72635.0,4922.651355,357556781.170425
58,34276.0,433.577206,14861292.312856
59,22118.0,150.116476,3320276.216168
60,55876.0,1539.074751,85997340.78687601
61,23695.0,352.81405,8359928.91475
62,63540.0,3644.463876,231569234.68104
63,4879.0,10.608333,51758.056707
64,10079.0,39.488649,398006.093271
65,37689.0,537.418654,20254771.650606
66,19671.0,108.956307,2143279.514997
67,9514.0,20.028395,190550.15003
68,22435.0,208.100209,4668728.188915
69,10824.0,18.256542,197608.810608
70,20695.0,67.155216,1389777.1951199998
71,20200.0,123.20413199999999,2488723.4664
72,113685.0,40127.579035,4561903822.593975
73,25292.0,125.04024000000001,3162517.75008
74,15498.0,63.56969,985203.05562
75,25908.0,300.060918,7773978.263544001
76,31389.0,387.061923,12149486.701047
77,24426.0,125.64470100000001,3068997.466626
78,18378.0,176.050604,3235458.000312
79,109149.0,24635.405603,2688929886.161847
80,64001.0,3529.207632,225872817.65563202
81,23992.0,171.755723,4120763.3062159996
82,55021.0,2420.404774,133173091.070254
83,49977.0,1214.882601,60716187.750177
84,80807.0,9145.723948,739038515.0660361
85,38807.0,793.359709,30787910.227163
86,58895.0,4492.374004,264578366.96558002
87,13795.0,37.211347,513330.531865
88,35239.0,457.75507,16130830.911729999
89,66181.0,8011.874928,530233894.609968
90,68410.0,6679.456305,456941605.82505
91,52685.0,2222.328227,117083362.639495
92,28132.0,799.114486,22480688.720152
93,18075.0,70.244041,1269661.0410749998
94,22867.0,162.02461,3705016.7568699997
95,23305.0,219.402704,5113180.01672
96,62234.0,2427.71078,151086152.68252
97,8826.0,9.916812,87525.782712
98,31236.0,334.666421,10453640.326356001
99,3892.0,4.46957,17395.56644
100,88468.0,8166.897344,722509074.228992
101,12147.0,56.10652300000001,681525.9348810001
102,9772.0,21.262317,207775.361724
103,45198.0,1814.412682,82007824.401036
104,2485.0,3.62867,9017.24495
105,22474.0,101.72099299999999,2286077.596682
106,30380.0,289.741675,8802352.0865
107,29355.0,714.378281,20970574.438755002
108,23739.0,113.117757,2685302.433423
109,42241.0,1167.56569,49319142.311289996
110,13877.0,42.209401,585739.857677
111,78051.0,5933.243798,463095611.677698
112,86497.0,17016.04056,1471836460.31832
113,42880.0,739.231532,31698248.09216
114,27661.0,326.88215700000006,9041887.344777001
115,39083.0,665.849274,26023387.175742
116,22988.0,123.99912700000002,2850491.931476
117,32004.0,238.726228,7640194.200912
118,29314.0,158.534263,4647273.385582
119,16581.0,156.106676,2588404.794756
120,46687.0,1243.121657,58037620.800358996
121,8251.0,20.398993,168312.091243
122,12590.0,28.585794,359895.14646
123,47531.0,3259.870828,154944920.325668
124,87814.0,12934.098427,1135794919.268578
125,27596.0,466.133324,12863415.209104
126,27996.0,185.123719,5182723.637124
127,25053.0,364.346609,9127975.595277
128,62430.0,5513.366739,344199485.51577
129,60663.0,6360.535066,385849138.708758
130,26563.0,154.571831,4105891.5468530003
131,62613.0,5767.448162,361117231.76730597
132,34447.0,765.722858,26376855.289526
133,32612.0,464.12541,15136057.870919999
134,26284.0,147.229637,3869783.778908
135,34545.0,522.441011,18047724.724995
136,33198.0,649.980744,21578060.739311997
137,42776.0,1019.165609,43595828.090584
138,51217.0,1518.7346390000002,77785032.00566301
139,32523.0,480.810384,15637396.118832
140,17328.0,59.466288,1030431.838464
141,10864.0,13.277935999999999,144251.496704
142,21954.0,128.352713,2817855.461202
143,25117.0,143.156907,3595672.0331189996
144,10551.0,53.781105999999994,567444.449406
145,31012.0,440.790225,13669786.457700001
146,34680.0,656.43029,22765002.457200002
147,51530.0,2378.718563,122575367.55138999
148,21693.0,99.22556399999999,2152500.159852
149,25619.0,399.06611300000003,10223674.748947
150,16816.0,36.983524,621914.939584
151,36363.0,361.556664,13147284.973032
152,61701.0,3115.630594,192237523.28039402
153,2999.0,3.885215,11651.759785
154,32574.0,589.957984,19217291.370816
155,23710.0,222.133889,5266794.50819
156,55472.0,3892.383898,215918319.589856
157,12762.0,25.439090999999998,324653.679342
158,19027.0,82.632455,1572247.721285
159,93788.0,14643.974613,1373429091.004044
160,36182.0,795.498089,28782711.856198
161,21725.0,115.281343,2504487.176675
162,44370.0,1122.961826,49825816.21962
163,42236.0,672.289577,28394822.574172
164,54191.0,2274.379704,123250910.539464
165,28583.0,552.922001,15804169.554583
166,27976.0,271.665956,7600126.785056
167,21697.0,153.967364,3340629.896708
168,7680.0,16.598965,127480.0512
169,35761.0,499.597861,17866119.107221
170,43828.0,847.5667479999998,37147155.431343995
171,55932.0,1647.068115,92123813.80818
172,55700.0,1598.0696670000002,89012480.4519
173,29548.0,247.415776,7310641.3492479995
174,24896.0,224.54472,5590265.34912
175,41118.0,1937.0080759999998,79645898.068968
176,38875.0,704.83305,27400384.818749998
177,92043.0,9478.46477,872426332.8251101
178,12172.0,56.501023,687730.4519560001
179,38740.0,865.705852,33537444.70648
180,19894.0,163.392009,3250520.627046
181,22857.0,328.248638,7502779.1187660005
182,54936.0,4383.664869,240821013.243384
183,78499.0,13190.90075,1035472517.9742501
184,45432.0,943.100474,42846940.734767996
185,3169.0,5.514289,17474.781841
186,60601.0,3247.957489,196829471.790889
187,39955.0,841.337221,33615628.665055
188,25634.0,185.857403,4764268.668502
189,13190.0,32.764135,432158.94065000006
190,58599.0,1881.4803260000003,110252865.62327401
191,873.0,1.772178,1547.111394
192,26462.0,149.380296,3952901.3927519997
193,49166.0,1121.31571,55130608.19786
194,5734.0,11.853986,67970.755724
195,35640.0,1134.649621,40438912.49244
196,6470.0,5.886318,38084.47746
197,22791.0,123.210134,2808082.163994
198,93495.0,13323.564999,1245686709.581505
199,22296.0,87.1753,1943660.4888
200,22671.0,104.50751400000001,2369289.849894
201,71069.0,5745.912037,408356222.557553
202,21400.0,336.636312,7204017.0768
203,31835.0,869.597138,27683624.88823
204,13134.0,48.730005,640019.88567
205,19548.0,75.363227,1473200.3613959998
206,36571.0,445.65139,16297916.98369
207,39533.0,1823.334161,72081869.386813
208,71404.0,7550.294075,539121198.1313
209,29579.0,316.792823,9370414.911517
210,9169.0,21.097176,193440.006744
211,83926.0,17471.17258,1466285629.94908
212,46950.0,843.2454269999998,39590372.797649994
213,36005.0,485.6567160000001,17486070.059580002
214,41267.0,2149.254603,88693289.70200099
215,43979.0,807.4385999999998,35510342.189399995
216,32215.0,525.79,16938324.849999998
217,53305.0,4535.338612,241756224.71265998
218,47620.0,1782.079888,84862644.26656
219,4787.0,6.549064,31350.369368000003
220,50432.0,1404.44539,70828989.90848
221,40014.0,726.057762,29052475.288668
222,68801.0,5059.373895,348089983.349895
223,39528.0,813.362113,32150577.602664
224,14537.0,39.285069,571087.048053
225,24476.0,169.310133,4144034.815308
226,19230.0,164.458033,3162527.97459
227,28513.0,329.04835,9382155.60355
228,44227.0,942.9595770000001,41704273.211979
229,7747.0,25.429323,197000.965281
230,51782.0,1171.926768,60684711.900576
231,36109.0,1044.732713,37724253.53371701
232,43098.0,1081.217891,46598328.666318
233,50534.0,1409.500381,71227692.253454
234,31385.0,908.4305510000002,28511092.843135003
235,31562.0,356.871245,11263570.23469
236,65766.0,3877.528983,255009571.09597802
237,63062.0,3918.971837,247138201.984894
238,10547.0,26.110992000000003,275392.632624
239,13221.0,40.49367,535366.81107
240,18145.0,87.504203,1587763.763435
241,14765.0,40.473118,597585.58727
242,67023.0,3568.845837,239194754.533251
243,13712.0,58.515103,802359.0923360001
244,26396.0,406.546866,10731211.074936
245,29678.0,300.094692,8906210.269176
246,18165.0,134.457628,2442422.81262
247,21367.0,75.597673,1615295.478991
248,15442.0,76.16331,1176113.83302
249,26472.0,198.89435199999997,5265131.286144
250,5865.0,5.561825,32620.103625
251,48839.0,1166.02021,56947261.036189996
252,25608.0,207.518217,5314126.500936
253,69260.0,7086.885658,490837700.67308
254,25953.0,287.648025,7465329.192825001
255,28079.0,436.568365,12258403.120834999
256,32060.0,402.450173,12902552.54638
257,49748.0,1505.875254,74914282.135992
258,9027.0,18.126889,163631.427003
259,111858.0,20978.774835,2346643795.49343
260,35665.0,738.395884,26334889.20286
261,49491.0,1053.16385,52122132.10034999
262,53158.0,2123.616579,112887210.106482
263,17079.0,115.150566,1966656.516714
264,40850.0,1403.992559,57353096.03515
265,40971.0,798.965823,32734428.734133
266,24940.0,145.537464,3629704.35216
267,23508.0,117.216647,2755528.937676
268,42390.0,1204.87929,51074833.1031
269,32221.0,604.510416,19477930.113936
270,36172.0,542.968023,19640239.327956002
271,5544.0,6.805304,37728.605376
272,6654.0,19.188692,127681.556568
273,27595.0,264.030172,7285912.59634
274,50666.0,1729.065553,87604835.30829799
275,61789.0,3188.7462349999996,197029441.114415
276,26769.0,236.678819,6335655.305811
277,8057.0,19.202724,154716.347268
278,25336.0,511.17865,12951222.2764
279,39464.0,814.246546,32133425.691344
280,29611.0,201.137546,5955883.874605999
281,44599.0,1476.908345,65868635.278655
282,34144.0,535.879252,18297061.180288
283,5512.0,10.547192,58136.122304000004
284,6334.0,10.199941,64606.426294000004
285,18623.0,173.07067,3223095.08741
286,21850.0,149.584897,3268429.9994500005
287,12386.0,34.177542,423323.035212
288,35571.0,500.17277100000007,17791645.637241002
289,34880.0,697.800282,24339273.83616
290,26960.0,335.82927100000006,9053957.146160001
291,47825.0,1891.040166,90438995.93895
292,14995.0,99.911101,1498166.959495
293,30643.0,303.246714,9292389.057102
294,38210.0,790.281822,30196668.41862
295,14120.0,85.84528,1212135.3536
296,97593.0,14433.655725,1408623763.169925
297,14795.0,42.873064,634306.98188
298,15493.0,43.175773,668922.251089
299,40742.0,1101.326659,44870250.740978
300,18760.0,213.255484,4000672.87984
301,32787.0,583.929213,19145287.106631
302,36767.0,684.027777,25149649.276959002
303,70443.0,4006.005517,282195046.634031
304,42560.0,1524.229013,64871186.79328
305,45199.0,1858.355284,83995800.481516
306,10673.0,21.32634,227616.02681999997
307,13352.0,43.94779599999999,586790.9721919999
308,63900.0,5467.929488,349400694.28319997
309,66331.0,5314.28964,352502146.11084
310,23666.0,179.437487,4246567.567342
311,22688.0,161.144197,3656039.5415359996
312,58597.0,2778.049219,162785350.085743
313,62122.0,2705.85362,168093038.58164
314,60360.0,3604.329477,217557327.23172
315,48251.0,1029.575234,49678034.615733996
316,32542.0,524.208557,17058794.861894
317,57801.0,3384.757224,195642352.304424
318,21178.0,191.497947,4055543.5215660003
319,50953.0,2533.869845,129108270.21228501
320,4608.0,8.411741,38761.302528
321,62880.0,2626.665195,165164707.4616
322,39811.0,744.297847,29631241.586917
323,26196.0,184.186429,4824947.694084
324,31225.0,414.621204,12946547.094899999
325,31196.0,409.743529,12782359.130684001
326,34014.0,566.408361,19265813.991054002
327,18462.0,68.776814,1269757.540068
328,45077.0,1478.753227,66657759.213479
329,5912.0,7.084815,41885.42628
330,48617.0,1082.773826,52641215.09864201
331,11033.0,29.660155,327240.490115
332,57584.0,2070.717601,119240202.33598399
333,26992.0,189.35339300000004,5111026.783856001
334,16310.0,113.523131,1851562.26661
335,60766.0,4357.18077,264768446.66982
336,21154.0,131.890208,2790005.460032
337,77440.0,8839.180088,684506106.01472
338,18613.0,61.748314,1149321.368482
339,28595.0,608.270412,17393492.43114
340,9310.0,23.176583,215773.98773
341,30320.0,485.369211,14716394.47752
342,46618.0,981.136942,45738641.962156
343,26070.0,223.148082,5817470.49774
344,32233.0,586.828639,18915247.520887
345,8207.0,23.395855,192009.781985
346,53017.0,1824.576186,96733555.653162
347,46082.0,1051.121901,48437799.441882
348,36178.0,652.267598,23597737.160444003
349,18381.0,66.971477,1231002.718737
350,80955.0,7524.763924,609167263.46742
351,47776.0,1776.727486,84884932.371136
352,19232.0,91.243039,1754786.1260479998
353,55016.0,2339.812685,128727134.67796
354,100091.0,15021.188632,1503485791.365512
355,83355.0,11742.491807,978795404.572485
356,55366.0,3232.547341,178973216.081806
357,19062.0,208.297655,3970569.8996099997
358,33334.0,767.70493,25590676.13662
359,13226.0,79.394023,1050065.348198
360,43241.0,783.7865859999999,33891715.765226
361,39967.0,621.36941,24834271.20947
362,86440.0,8224.055812,710887384.3892801
363,49689.0,3139.076096,155977552.13414398
364,58294.0,3481.581876,202955333.87954402
365,75105.0,6269.620659,470879859.594195
366,20678.0,137.322877,2839562.450606
367,31445.0,249.067514,7831927.977729999
368,30133.0,257.225405,7750973.128865001
369,38322.0,443.0332680000001,16977920.896296002
370,26271.0,239.085722,6281021.002662
371,47662.0,2696.919194,128540562.624428
372,25931.0,402.321861,10432608.177591
373,21524.0,120.247529,2588207.814196
374,40357.0,1087.350141,43882189.640337
375,15958.0,123.862341,1976595.237678
376,45994.0,927.2069490000001,42645956.412306
377,16283.0,107.185626,1745303.548158
378,64682.0,6508.23849,420965882.01018
379,11986.0,38.343495,459585.13106999994
380,46943.0,998.081123,46852922.156989
381,27436.0,414.012642,11358850.845912
382,63504.0,2467.39888,156689698.47552
383,8287.0,21.01284,174133.40508
384,33591.0,596.785789,20046631.438299
385,121632.0,61394.774168,7467569171.602177
386,32634.0,474.964785,15500000.79369
387,20023.0,256.569373,5137288.555579
388,15294.0,51.150951,782302.644594
389,5341.0,8.232728,43971.000248
390,16164.0,81.481723,1317070.570572
391,51070.0,2846.964624,145394483.34768
392,67196.0,8482.230398,569971953.824008
393,24959.0,322.681699,8053812.5253409995
394,36495.0,781.345158,28515191.54121
395,33789.0,856.413831,28937366.935659
396,71301.0,7681.259123,547681456.729023
397,64399.0,4506.964969,290244037.03863096
398,12659.0,38.80449,491226.03891
399,42103.0,812.240851,34197776.549653
400,31436.0,488.938023,15370255.691027999
401,48795.0,1644.288009,80233033.399155
402,20247.0,176.539602,3574397.321694
403,18337.0,95.317858,1747843.562146
404,66975.0,3670.481931,245830527.32872498
405,38907.0,522.87173,20343370.399109997
406,32089.0,492.443119,15802007.245591002
407,75045.0,4193.510047,314701961.477115
408,11273.0,56.228065,633858.976745
409,57989.0,1785.633552,103547104.046928
410,5372.0,4.288033,23035.313276
411,81418.0,14079.037521,1146287076.884778
412,60132.0,3945.1699250000006,237230957.93010002
413,15634.0,44.618627,697567.6145179999
414,40002.0,906.5359880000001,36263252.591976
415,89013.0,10912.846258,971385183.963354
416,39855.0,573.52328,22857770.3244
417,47809.0,1683.185285,80471405.290565
418,24226.0,200.344154,4853537.474804
419,8176.0,11.975795,97914.09992
420,64122.0,4914.449787,315124349.242014
421,10250.0,21.975795,225251.89875000002
422,33969.0,369.607765,12555206.169285
423,55849.0,2019.927334,112810921.676566
424,20107.0,108.111494,2173797.809858
425,41907.0,966.002382,40482261.822474
426,36811.0,1214.612762,44711110.381982
427,12495.0,45.688345,570875.870775
428,63637.0,3893.990899,247801898.839663
429,45816.0,904.3341390000002,41432972.912424006
430,32594.0,964.343324,31431806.302456003
431,26918.0,240.055482,6461813.4644760005
432,27610.0,271.110925,7485372.63925
