,time,acc,predicted
0,901.2,45.11576,40658.322912
1,1026.6,82.08318,84266.59258799998
2,1413.3,327.12103,462320.151699
3,2023.0,1057.860435,2140051.660005
4,3786.5,6456.042476,24445804.835374
5,1360.3,243.456591,331174.0007373
6,2612.5,985.909778,2575689.295025
7,4798.4,11560.816594,55473422.3446496
8,1916.4,249.19211,477551.759604
9,483.6,6.686916,3233.7925776
10,766.2,15.64931,11990.501322
11,3986.5,4445.314011,17721244.304851502
12,3084.4,2493.514153,7690995.0535132
13,955.8,40.099588,38327.1862104
14,1040.5,150.36356,156453.28418000002
15,2677.2,1753.251124,4693803.909172799
16,1724.0,193.298216,333246.124384
17,3092.9,2019.901108,6247352.1369332
18,2718.1,1879.504078,5108680.0344118
19,1617.8,485.271181,785071.7166218
20,2694.1,1554.702309,4188523.4906769
21,749.7,14.568432,10921.9534704
22,3302.9,2981.718807,9848319.0476403
23,1035.8,77.278979,80045.5664482
24,675.6,28.307172,19124.3254032
25,2090.5,403.316769,843133.7055945001
26,4701.7,8810.358171,41423661.0125907
27,4971.1,11015.017552,54756753.7527472
28,2158.7,1064.240917,2297376.8675279
29,4130.9,6823.184077,28185891.103679296
30,914.4,49.914948,45642.2284512
31,677.4,28.063733,19010.3727342
32,2801.6,2787.277026,7808835.3160416
33,1774.4,714.227678,1267325.5918432
34,4236.1,6056.187565,25654616.1440965
35,3608.8,5065.5733,18280640.92504
36,1217.5,178.487864,217308.97442
37,405.3,5.312004,2152.9552212
38,1176.3,50.13366,58972.224258
39,597.7,14.231829,8506.3641933
40,3867.1,5695.902649,22026625.133947898
41,2176.9,778.282217,1694242.5581873
42,1370.7,177.330524,243066.9492468
43,2972.2,1818.000781,5403461.9212882
44,2340.5,902.726286,2112830.872383
45,2436.6,999.320814,2434945.0953924
46,1446.9,524.246053,758531.6140857
47,1328.3,147.650113,196123.6450979
48,5413.6,14977.443012,81081885.4897632
49,2124.8,374.842778,796465.9346944
50,1157.5,217.648244,251927.84243
51,3398.7,3921.050389,13326473.9570943
52,1821.9,514.665776,937669.5772944002
53,766.9,34.485576,26446.9882344
54,879.6,57.736687,50785.1898852
55,1086.3,103.772985,112728.5936055
56,758.3,51.112751,38758.7990833
57,2459.2,1401.376084,3446264.0657728
58,634.6,11.925152,7567.7014592
59,2065.1,748.208855,1545126.1064604998
60,2660.1,903.520149,2403453.9483549
61,4127.7,5032.539654,20772813.9298158
62,1253.6,152.40375,191053.341
63,2929.1,832.863799,2439541.3536509
64,2468.5,2014.160134,4971954.290779
65,3309.9,1880.058937,6222807.0755763
66,2070.8,1094.487962,2266465.6717096
67,2077.7,1066.093495,2215022.4545615
68,2485.5,1071.497561,2663207.1878655
69,2260.5,1109.912922,2508958.160181
70,346.1,6.762567,2340.5244387
71,1417.1,242.4825,343621.95075
72,3411.2,2644.970846,9022524.5498752
73,5590.1,22982.698469,128475582.7115569
74,3592.3,4926.874263,17698810.414974898
75,560.3,14.297473,8010.874121899999
76,150.5,2.723958,409.955679
77,1123.1,60.558319,68013.0480689
78,7125.0,49431.587908,352200063.8445
79,2137.4,950.124834,2030796.8201916
80,2883.7,1805.291438,5205918.9197606
81,2684.3,2651.737649,7118059.371210701
82,5312.9,20593.944511,109413567.7924919
83,2999.6,1449.408709,4347646.3635164
84,1355.5,131.022736,177601.318648
