,time,acc,predicted
0,5959.9,24118.057242,143741209.35659578
1,4600.6,15099.243401,69465579.1906406
2,1426.8,181.015208,258272.4987744
3,6510.5,33065.310725,215271705.47511253
4,3826.5,6747.85488,25820666.69832
5,2998.2,3177.779141,9527617.4205462
6,7584.8,41268.809819,313015668.71515125
7,26340.5,5990724.210086,157798671055.7703
8,2686.1,1277.679264,3431974.2710304
9,4868.3,12207.207558,59428348.5546114
10,11191.2,191016.486,2137703698.1232
11,4214.7,4270.633795,17999440.255786497
12,3097.1,3701.794194,11464826.7982374
13,8610.0,72968.795203,628261326.69783
14,4951.1,8047.886484,39845890.7709324
15,2759.5,1577.232482,4352373.034078999
16,20244.9,1952304.476469,39524208895.66726
17,1414.9,312.175684,441697.3752916
18,6515.0,27042.965489,176184920.160835
19,1623.7,510.86842,829497.0535540001
20,5051.5,16119.926334,81429807.876201
21,3872.2,4860.392724,18820412.7058728
22,3909.5,3530.445784,13802277.792548
23,1082.5,53.75737,58192.353025
24,715.8,23.879218,17092.7442444
25,2115.3,455.05262,962572.807086
26,848.9,45.453919,38585.8318391
27,1573.0,390.598923,614412.105879
28,4636.1,10735.47485,49770734.952085
29,9098.5,109485.372862,996152664.984907
30,11684.7,292145.662413,3413634421.5971813
31,689.1,17.380922,11977.1933502
32,4628.6,8265.203603,38256321.3968458
33,1810.2,981.182406,1776136.3913412
34,6184.5,26869.006286,166171369.375767
35,4350.4,10068.006067,43799853.5938768
36,1199.2,167.95047,201406.203624
37,367.7,7.419335,2728.0894795
38,1185.5,59.256139,70248.1527845
39,11503.0,170676.135493,1963287586.575979
40,9537.9,118955.959827,1134590049.2339432
41,507.7,9.267295,4705.0056715
42,1371.7,175.157947,240264.1558999
43,8333.3,70077.986529,583980885.1421157
44,2356.9,844.697964,1990868.6313516
45,2463.0,832.475335,2050386.750105
46,9897.3,127667.159877,1263560181.450632
47,1360.6,203.611303,277033.5388618
48,1921.5,582.275005,1118841.4221075
49,11867.5,223738.8368,2655220645.724
50,3117.2,2605.217195,8120983.040254
51,3442.5,3989.962542,13735446.050835
52,1879.9,540.534406,1016150.6298394
53,699.4,28.0381,19609.84714
54,886.7,67.894537,60202.0859579
55,3325.2,2121.224903,7053497.047455599
56,841.9,30.520174,25694.9344906
57,3784.9,5046.810369,19101672.5656281
58,672.2,15.866014,10665.1346108
59,3205.2,3600.739666,11541090.7774632
60,2705.9,1055.135588,2855091.3875692
61,4250.5,4868.100121,20691859.564310502
62,1304.4,184.54431,240719.597964
63,2198.7,418.853086,920932.2801882
