,time,acc,predicted
0,3871.0,1664.102166,6441739.484586
1,5758.0,6317.13757,36374078.12806
2,1257.0,60.352737,75863.390409
3,4699.0,3117.339429,14648377.976871
4,8500.0,24092.479343,204786074.4155
5,3623.0,1301.538307,4715473.286261
6,2198.0,282.614358,621186.358884
7,1214.0,56.900392,69077.07588799999
8,5972.0,6990.983049,41750150.768628
9,2763.0,569.24133,1572813.79479
10,5964.0,6857.969695,40900931.26098
11,2823.0,610.254047,1722747.174681
12,4227.0,2197.569619,9289126.779513
13,5248.0,4550.719426,23882175.547648
14,9295.0,33009.544206,306823713.39477
15,8083.0,20322.436647,164266255.41770098
16,4749.0,3252.044074,15443957.307426
17,1534.0,105.425662,161722.965508
18,2916.0,648.738401,1891721.177316
19,24647.0,1285632.48028,31686983741.46116
20,9331.0,34974.914958,326350931.47309804
21,10482.0,50041.104737,524530859.853234
22,2624.0,479.817552,1259041.256448
23,7211.0,13581.421832,97935632.830552
24,2665.0,523.878315,1396135.7094750002
25,8314.0,22764.035253,189260189.093442
26,14721.0,182276.041651,2683285609.144371
27,6568.0,9468.670808,62190229.86694401
28,5352.0,4695.741208,25131606.945216004
29,2513.0,429.641724,1079689.652412
30,6968.0,11615.969959,80940078.674312
31,5510.0,5428.597018,29911569.56918
32,17808.0,373080.54893,6643818415.34544
33,3263.0,943.04012,3077139.91156
34,4057.0,1897.20926,7696977.96782
35,2912.0,674.098738,1962975.525056
36,6105.0,7579.49418,46272811.9689
37,9055.0,30586.966452,276964981.22286
38,2769.0,574.053372,1589553.7870679998
39,8495.0,24548.894388,208542857.82606
40,4645.0,2954.248975,13722486.488875
41,5559.0,5478.447013,30454686.945267
42,12373.0,94288.163253,1166627443.929369
43,19556.0,517951.040757,10129050553.043892
44,11730.0,78208.800756,917389232.86788
45,7008.0,12685.345393,88898900.514144
46,2496.0,421.290909,1051542.108864
47,3143.0,844.256375,2653497.786625
48,6815.0,10963.642486,74717223.54209
49,2915.0,635.695366,1853051.99189
50,4818.0,3342.903909,16106111.033562
51,8644.0,25482.803067,220273349.711148
52,14681.0,182403.340429,2677863440.838149
53,4515.0,2918.137552,13175391.04728
54,5760.0,6108.134126,35182852.56576
55,2826.0,569.652183,1609837.0691580002
56,3776.0,1498.28117,5657509.69792
57,7976.0,19440.026658,155053652.624208
58,13957.0,147806.004377,2062928403.089789
59,3001.0,773.044368,2319906.148368
60,8747.0,27011.951452,236273539.350644
61,4135.0,2025.522886,8375537.13361
62,6492.0,9384.677271,60925324.843332
63,2722.0,568.279399,1546856.524078
64,4835.0,3323.868107,16070902.297345
65,9027.0,29408.84703,265473662.13981
66,5263.0,4542.217228,23905689.270964004
67,8892.0,28551.007994,253875563.082648
68,10827.0,57932.556514,627235789.377078
69,9568.0,36282.841473,347154227.213664
70,1394.0,81.722339,113920.940566
71,13286.0,122869.061495,1632438351.02257
72,6494.0,9263.225454,60155386.098276
73,2958.0,685.863457,2028784.105806
