,time,acc,predicted
0,10858.0,1312.354765,14249548.03837
1,5762.0,176.525345,1017139.03789
2,6750.0,290.564397,1961309.67975
3,10955.0,1354.472249,14838243.487795
4,6833.0,302.690119,2068281.583127
5,5806.0,173.738325,1008724.71495
6,3854.0,58.381689,225003.029406
7,9431.0,827.743783,7806451.617473
8,4116.0,72.067065,296628.03954
9,12765.0,2193.969842,28006025.03313
10,8539.0,577.030111,4927260.117829001
11,5111.0,121.780987,622422.624557
12,6510.0,253.216047,1648436.46597
13,7959.0,483.257,3846242.463
14,5073.0,122.93087,623628.30351
15,9114.0,707.595468,6449025.095352
16,3314.0,39.63018,131334.41652
17,2823.0,27.333228,77161.70264399999
18,11005.0,1358.13869,14946316.28345
19,8283.0,528.185824,4374963.180192
20,7229.0,367.824317,2659001.987593
21,7197.0,352.577136,2537497.647792
22,6204.0,217.317803,1348239.649812
23,10419.0,1090.293165,11359764.486135
24,8768.0,652.792159,5723681.650111999
25,5730.0,174.905303,1002207.38619
26,6999.0,322.07654,2254213.70346
27,8488.0,591.395086,5019761.489968
28,8620.0,599.070572,5163988.330639999
29,7330.0,370.317236,2714425.33988
30,6061.0,207.909404,1260138.897644
31,6397.0,244.427959,1563605.653723
32,8176.0,536.75959,4388546.40784
33,8253.0,517.11653,4267762.72209
34,5258.0,130.806055,687778.2371899999
35,8104.0,501.730171,4066021.305784
36,6943.0,314.288661,2182106.173323
37,7648.0,414.589643,3170781.589664
38,4027.0,64.919253,261429.831831
39,7506.0,383.631616,2879538.909696
40,7833.0,458.243526,3589421.539158
41,7353.0,360.549616,2651121.326448
42,7504.0,392.194215,2943025.38936
43,8791.0,654.605956,5754640.959196
44,9194.0,744.256459,6842693.884046
45,9484.0,837.983151,7947432.204084001
46,7438.0,378.652809,2816419.593342
47,7928.0,470.88575,3733182.226
48,5993.0,200.315597,1200491.372821
49,4451.0,87.149299,387901.529849
50,8389.0,563.339066,4725851.424674
51,7270.0,363.171937,2640259.98199
52,10188.0,1053.966212,10737807.767856
53,9091.0,717.713695,6524735.201245001
54,5872.0,192.36678,1129577.73216
55,7271.0,353.941667,2573509.860757
56,8413.0,573.240316,4822670.778508
57,10790.0,1257.95459,13573330.0261
58,4551.0,91.780885,417694.807635
59,6103.0,213.542817,1303251.812151
60,7097.0,342.717583,2432266.686551
61,8562.0,592.963714,5076955.319267999
62,9605.0,862.254939,8281958.689095001
63,4266.0,76.979915,328396.31739000004
64,4492.0,88.297029,396630.254268
65,8015.0,471.73098,3780923.8047
66,10329.0,1133.989813,11712980.778476998
67,8919.0,687.570005,6132436.874595
68,8566.0,585.246294,5013219.754404
69,6682.0,266.039024,1777672.758368
70,7320.0,367.228253,2688110.81196
71,6041.0,205.936993,1244065.374713
72,7367.0,383.587519,2825889.252473
73,8720.0,635.078478,5537884.32816
74,7728.0,429.615224,3320066.451072
75,8798.0,641.70377,5645709.76846
76,8367.0,541.636802,4531875.122334
77,5476.0,153.374669,839879.687444
78,4203.0,76.448725,321313.991175
79,7609.0,411.90184,3134161.10056
80,1208.0,5.76333,6962.10264
81,6601.0,267.961484,1768813.755884
82,2505.0,19.828367,49670.059335
83,8004.0,485.194406,3883496.025624
84,7433.0,371.2334,2759377.8622000003
85,6592.0,259.272107,1709121.729344
86,9249.0,783.619249,7247694.434001
87,5787.0,186.152625,1077265.240875
88,3359.0,42.752042,143604.109078
89,5629.0,168.007989,945716.970081
90,7557.0,393.010665,2969981.5954050003
91,1165.0,5.03856,5869.9224
92,8481.0,581.076395,4928108.905995
93,7335.0,362.807952,2661196.32792
94,11344.0,1514.598001,17181599.723344002
95,6360.0,238.472187,1516683.10932
96,11050.0,1356.82711,14992939.5655
97,5930.0,196.881641,1167508.13113
98,5099.0,126.715988,646124.8228119999
99,5664.0,169.651837,960908.004768
100,4668.0,100.830334,470675.999112
101,8313.0,539.320708,4483373.045604
102,5473.0,152.561958,834971.596134
103,6669.0,286.78488,1912568.36472
104,9960.0,947.01977,9432316.9092
105,11015.0,1386.69691,15274466.46365
106,7230.0,344.188874,2488485.55902
107,6407.0,245.767689,1574633.5834229998
108,9244.0,760.020556,7025630.019664001
109,4095.0,70.118562,287135.51139
110,9965.0,991.16636,9876972.7774
111,6539.0,256.09,1674572.5099999998
112,10522.0,1133.79016,11929740.06352
113,10308.0,1094.332977,11280384.326916
114,10228.0,1045.492027,10693292.452156
115,7821.0,441.884378,3455977.720338
116,6442.0,245.919879,1584215.860518
117,3177.0,35.867224,113950.170648
118,8090.0,514.856375,4165188.07375
119,6399.0,243.347165,1557178.508835
120,9244.0,783.061769,7238622.992636
121,9796.0,915.784034,8971020.397064
122,8739.0,643.215519,5621060.420541
123,9766.0,938.992294,9170198.743204
