,time,acc,predicted
0,5886.0,77261.823163,454763091.137418
1,1861.0,1448.371978,2695420.251058
2,6075.0,90222.091599,548099206.463925
3,8811.0,366840.491533,3232231570.897263
4,7572.0,201839.574205,1528329255.88026
5,7960.0,252421.548726,2009275527.85896
6,3161.0,8355.520295,26411799.652495
7,1349.0,509.388284,687164.795116
8,3626.0,13772.601148,49939451.762648
9,4952.0,42036.491732,208164707.056864
10,4865.0,37217.515197,181063211.433405
11,10112.0,594896.023435,6015588588.97472
12,2394.0,3267.703063,7822881.132821999
13,2426.0,3386.82846,8216445.84396
14,1060.0,260.615027,276251.92862
15,3475.0,12062.714858,41917934.13155
16,1077.0,279.232385,300733.278645
17,8998.0,392773.226963,3534173496.213074
18,2086.0,2070.81871,4319727.82906
19,3527.0,12432.449794,43849250.423438
20,4239.0,23864.047768,101159698.488552
21,3569.0,12771.725936,45582289.865584
22,3034.0,7200.730901,21847017.553634
23,4554.0,32187.886762,146583636.31414798
24,7119.0,159970.064673,1138826890.4070868
25,3001.0,6920.924851,20769695.477851
26,2006.0,1803.054206,3616926.737236
27,1394.0,604.24946,842323.74724
28,7385.0,180866.4417,1335698671.9545
29,2722.0,5527.261199,15045204.983677998
30,7020.0,150170.797402,1054198997.76204
31,4762.0,36048.996748,171665322.51397598
32,2097.0,2144.640137,4497310.367288999
33,3636.0,14033.041299,51024138.163164005
34,3652.0,13434.659435,49063376.25662
35,4705.0,34994.462977,164648948.30678502
36,6683.0,124913.931241,834799802.483603
37,3879.0,16933.059179,65683336.555341
38,10419.0,671961.456097,7001166411.074643
39,4337.0,25689.951755,111417320.761435
40,6060.0,90179.843781,546489853.31286
41,2398.0,3245.053952,7781639.376896
42,5309.0,53262.392498,282770041.771882
43,4864.0,40310.900736,196072221.179904
44,22730.0,13621990.325771,309627840104.77484
45,8166.0,269141.929854,2197812999.187764
46,5488.0,60416.661025,331566635.7052
47,10034.0,572066.538753,5740115649.847602
48,3743.0,15113.702208,56570587.364544
49,9077.0,391494.73766,3553597733.73982
50,2616.0,4527.911163,11845015.602408
51,11436.0,957197.572501,10946511439.121435
52,1698.0,1070.550376,1817794.538448
53,7046.0,157081.738079,1106797926.504634
54,2629.0,4683.683346,12313403.516634
55,2394.0,3294.176074,7886257.521156
56,4459.0,27501.215701,122627920.810759
57,5537.0,61916.400022,342831106.921814
58,4422.0,27642.684971,122235952.941762
59,3990.0,18631.602468,74340093.84732
60,3404.0,11307.978455,38492358.66082
61,3556.0,13127.426399,46681128.274844
62,6522.0,113787.833093,742124247.4325459
63,2647.0,4760.553027,12601183.862469
64,5542.0,60662.389595,336190963.13549
65,3912.0,18368.703729,71858368.987848
66,5595.0,66879.122607,374188690.986165
67,13924.0,2049462.019248,28536709156.009155
68,4015.0,19525.003836,78392890.40154
69,939.0,182.737099,171590.135961
70,6954.0,147490.735757,1025650576.454178
71,2600.0,4398.125069,11435125.1794
72,4951.0,41259.486532,204275717.819932
73,12617.0,1423131.006468,17955643908.606754
74,12780.0,1453296.4953,18573129209.934
75,4062.0,21894.066753,88933699.150686
76,4678.0,33941.942169,158780405.466582
77,8628.0,329280.072512,2841028465.633536
78,4021.0,19626.282682,78917282.664322
79,4137.0,22205.733817,91865120.800929
80,9400.0,444536.160926,4178639912.7044
81,15158.0,2863745.565259,43408655278.19592
82,4845.0,37687.300179,182594969.367255
83,1925.0,1745.879199,3360817.458075
84,2480.0,3620.856581,8979724.32088
85,12348.0,1272662.492185,15714836453.50038
86,2350.0,3249.054314,7635277.637899999
87,5600.0,63399.301057,355036085.9192
88,11583.0,1018263.70692,11794548517.25436
89,2959.0,7392.888651,21875557.518309
90,4947.0,43298.382534,214197098.395698
91,2970.0,6723.704517,19969402.41549
92,3779.0,15805.413596,59728657.979284
93,9607.0,485230.561686,4661610006.117402
94,3409.0,11227.143813,38273333.258517005
95,2520.0,3951.644052,9958143.01104
96,2232.0,2484.284469,5544922.934808
97,1831.0,1412.606353,2586482.232343
98,6455.0,110063.325805,710458768.071275
99,5822.0,74333.433198,432769248.078756
100,2545.0,4200.826948,10691104.58266
101,9204.0,408412.220484,3759026077.334736
102,1164.0,342.780406,398996.392584
103,6786.0,126665.463518,859551835.433148
104,5419.0,58411.012691,316529277.772529
105,2501.0,3994.314515,9989780.602015
106,9700.0,493887.810244,4790711759.3668
107,1583.0,821.632862,1300644.820546
108,5968.0,83954.946666,501043121.702688
109,3355.0,10450.96851,35062999.351050004
110,12752.0,1424684.988884,18167582978.248768
111,10684.0,742439.790831,7932226725.238403
112,10719.0,739801.338795,7929930550.543605
113,4949.0,44045.338846,217980381.948854
114,12825.0,1451985.486214,18621713860.69455
115,19688.0,7833008.34763,154216268348.13943
116,2709.0,5395.000216,14615055.585144
117,1414.0,622.686334,880478.476276
118,306.0,12.170803,3724.265718
119,2345.0,3083.890787,7231723.895514999
120,7393.0,181994.911844,1345488383.262692
121,2870.0,5989.850177,17190870.00799
122,2879.0,6246.341553,17983217.331087
123,10326.0,629326.89479,6498429515.601541
124,7745.0,220686.943088,1709220374.21656
125,5019.0,42134.166416,211471381.241904
126,4244.0,24913.21619,105731689.51036
127,1485.0,750.598903,1114639.370955
128,2890.0,6241.801242,18038805.58938
129,10560.0,703240.217371,7426216695.437759
130,7391.0,176727.58047,1306193547.25377
131,16290.0,3693658.914534,60169703717.75887
132,5137.0,47756.548917,245325391.786629
133,1877.0,1493.381967,2803077.9520590003
134,1512.0,778.44445,1177008.0084
135,12091.0,1182398.680751,14296382448.960342
136,9021.0,383387.165396,3458535619.0373163
137,1253.0,435.713464,545948.9703919999
138,4559.0,31345.072624,142902186.092816
139,4885.0,40525.546572,197967295.00422
140,7038.0,153713.501108,1081835620.798104
141,10721.0,742989.941079,7965595158.30796
142,2793.0,5604.445853,15653217.267429
143,3513.0,11945.801063,41965599.134319
144,6146.0,93312.606979,573499282.492934
145,3211.0,8851.805373,28423147.052703
146,3799.0,16191.856257,61512861.920343
147,4973.0,41306.303071,205416245.17208305
148,2723.0,5100.652125,13889075.736374998
149,7804.0,222364.5751,1735333144.0804
150,2603.0,4279.67155,11139985.04465
151,1967.0,1762.591519,3467017.5178730004
152,15885.0,3383911.983609,53753441859.62897
153,8797.0,344737.458842,3032655425.433074
154,3596.0,13401.74489,48192674.62444
